timestamp_us;;;
6463560;1789;1.442;86.39
6463829;1919;1.546;48.41
6464092;2039;1.643;13.36
6474549;1875;1.511;61.27
6474823;1854;1.494;67.40
6475086;1842;1.484;70.91
6475357;1840;1.483;71.49
6475635;1886;1.520;58.05
6486086;1873;1.509;61.85
6486357;1879;1.514;60.10
6486631;1875;1.511;61.27
6486901;1789;1.442;86.39
6487170;1887;1.521;57.76
6497632;1844;1.486;70.32
6497898;1869;1.506;63.02
6498164;1840;1.483;71.49
6498435;1874;1.510;61.56
6498712;1815;1.463;78.79
6498982;1872;1.509;62.14
6509439;1863;1.501;64.77
6509712;1861;1.500;65.36
6509978;1839;1.482;71.78
6510248;1857;1.496;66.52
6510519;1883;1.517;58.93
6520981;1850;1.491;68.57
6521255;1865;1.503;64.19
6521533;1855;1.495;67.11
6521803;1872;1.509;62.14
6522073;1841;1.484;71.20
6532722;1865;1.503;64.19
6532998;1837;1.480;72.37
6543463;1835;1.479;72.95
6543746;1855;1.495;67.11
6544016;1867;1.505;63.60
6544286;1918;1.546;48.71
6544563;1883;1.517;58.93
6544833;1856;1.496;66.82
6555360;1872;1.509;62.14
6555642;1866;1.504;63.90
6555912;1877;1.513;60.68
6556182;1890;1.523;56.88
6556445;1838;1.481;72.08
6566901;1886;1.520;58.05
6567175;1856;1.496;66.82
6567446;1871;1.508;62.43
6567724;1841;1.484;71.20
6567994;1883;1.517;58.93
6578450;1872;1.509;62.14
6578732;1878;1.513;60.39
6578994;1872;1.509;62.14
6579261;1903;1.534;53.09
6579538;1869;1.506;63.02
6579808;1869;1.506;63.02
6590252;1865;1.503;64.19
6590534;1926;1.552;46.37
6590804;1904;1.534;52.79
6591067;1859;1.498;65.94
6591326;1843;1.485;70.61
6601792;1856;1.496;66.82
6602212;1868;1.505;63.31
6612730;1872;1.509;62.14
6613000;1833;1.477;73.54
6613271;1857;1.496;66.52
6613542;1856;1.496;66.82
6613808;1856;1.496;66.82
6624278;1874;1.510;61.56
6624560;1871;1.508;62.43
6624831;1859;1.498;65.94
6625093;1871;1.508;62.43
6625360;1849;1.490;68.86
6625629;1845;1.487;70.03
6636085;1919;1.546;48.41
6636357;1859;1.498;65.94
6636624;1849;1.490;68.86
6636883;1856;1.496;66.82
6637149;1865;1.503;64.19
6647631;1846;1.488;69.74
6647905;1847;1.488;69.45
6648176;1869;1.506;63.02
6648446;1844;1.486;70.32
6648716;1865;1.503;64.19
6659174;1689;1.361;115.60
6659443;1872;1.509;62.14
6659717;1857;1.496;66.52
6659980;1904;1.534;52.79
6660238;1894;1.526;55.72
6660512;1884;1.518;58.64
6670981;1879;1.514;60.10
6671255;1867;1.505;63.60
6681934;1870;1.507;62.73
6682210;1873;1.509;61.85
6682473;1855;1.495;67.11
6682746;1848;1.489;69.15
6683009;1868;1.505;63.31
6693459;1873;1.509;61.85
6693729;1872;1.509;62.14
6693996;1882;1.517;59.22
6694266;1779;1.434;89.31
6694545;1850;1.491;68.57
6705007;1946;1.568;40.53
6705281;1840;1.483;71.49
6705559;1821;1.467;77.04
6705822;1872;1.509;62.14
6706088;1872;1.509;62.14
6706359;1840;1.483;71.49
6716814;1885;1.519;58.35
6717088;1883;1.517;58.93
6717359;1855;1.495;67.11
6717635;1840;1.483;71.49
6717906;1887;1.521;57.76
6728361;1867;1.505;63.60
6728643;1803;1.453;82.30
6728914;1860;1.499;65.65
6729184;1874;1.510;61.56
6729455;1874;1.510;61.56
6739989;1860;1.499;65.65
6740263;1851;1.492;68.28
6740542;1776;1.431;90.19
6740812;1871;1.508;62.43
6751470;1858;1.497;66.23
6751747;1845;1.487;70.03
6752013;1848;1.489;69.15
6762467;1856;1.496;66.82
6762743;1914;1.542;49.87
6763006;1873;1.509;61.85
6763265;1870;1.507;62.73
6763538;1890;1.523;56.88
6763801;1920;1.547;48.12
6774274;1853;1.493;67.69
6774545;1803;1.453;82.30
6774811;1861;1.500;65.36
6775081;1863;1.501;64.77
6775347;1859;1.498;65.94
6785818;1870;1.507;62.73
6786088;1886;1.520;58.05
6786359;1870;1.507;62.73
6786635;1863;1.501;64.77
6786898;1872;1.509;62.14
6787164;1855;1.495;67.11
6797630;1876;1.512;60.97
6797904;1845;1.487;70.03
6798175;1826;1.472;75.58
6798446;1878;1.513;60.39
6798716;1875;1.511;61.27
6809173;1866;1.504;63.90
6809448;1840;1.483;71.49
6809726;1893;1.525;56.01
6809996;1872;1.509;62.14
6810266;1859;1.498;65.94
6820863;1872;1.509;62.14
6821135;1892;1.525;56.30
6831655;1928;1.554;45.78
6831930;1879;1.514;60.10
6832200;1875;1.511;61.27
6832469;1862;1.501;65.06
6832747;1858;1.497;66.23
6843196;1866;1.504;63.90
6843465;1866;1.504;63.90
6843741;1923;1.550;47.24
6844011;1815;1.463;78.79
6844282;1885;1.519;58.35
6844560;1866;1.504;63.90
6855006;1861;1.500;65.36
6855280;1887;1.521;57.76
6855559;1845;1.487;70.03
6855829;1887;1.521;57.76
6856099;1868;1.505;63.31
6866555;1888;1.521;57.47
6866825;1885;1.519;58.35
6867095;1859;1.498;65.94
6867359;1831;1.476;74.12
6867631;1842;1.484;70.91
6867901;1840;1.483;71.49
6878361;1872;1.509;62.14
6878643;1872;1.509;62.14
6878913;1875;1.511;61.27
6879183;1866;1.504;63.90
6879454;1849;1.490;68.86
6889897;1856;1.496;66.82
6890318;1845;1.487;70.03
6900839;1824;1.470;76.16
6901114;1886;1.520;58.05
6901385;1809;1.458;80.55
6901663;1856;1.496;66.82
6901933;1904;1.534;52.79
6912380;1875;1.511;61.27
6912657;1845;1.487;70.03
6912928;1856;1.496;66.82
6913198;1907;1.537;51.92
6913468;1899;1.530;54.26
6923928;1863;1.501;64.77
6924195;1895;1.527;55.42
6924454;1852;1.492;67.99
6924726;1872;1.509;62.14
6924997;1854;1.494;67.40
6925260;1859;1.498;65.94
6935731;1846;1.488;69.74
6936001;1875;1.511;61.27
6936270;1929;1.555;45.49
6936549;1875;1.511;61.27
6936818;1858;1.497;66.23
6947275;1895;1.527;55.42
6947546;1850;1.491;68.57
6947812;1866;1.504;63.90
6948081;1865;1.503;64.19
6948357;1846;1.488;69.74
6958823;1872;1.509;62.14
6959098;1857;1.496;66.52
6959361;1875;1.511;61.27
6970039;1883;1.517;58.93
6970318;1854;1.494;67.40
6970588;1841;1.484;71.20
6970854;1887;1.521;57.76
6971124;1856;1.496;66.82
6981576;1863;1.501;64.77
6981843;1866;1.504;63.90
6982109;1853;1.493;67.69
6982372;1856;1.496;66.82
6982645;1868;1.505;63.31
6993108;1861;1.500;65.36
6993378;1846;1.488;69.74
6993657;1871;1.508;62.43
6993927;1888;1.521;57.47
6994197;1864;1.502;64.48
7004656;1841;1.484;71.20
7004931;1821;1.467;77.04
7005194;1883;1.517;58.93
7005460;1865;1.503;64.19
7005737;1869;1.506;63.02
7006007;1888;1.521;57.47
7016463;1869;1.506;63.02
7016743;1887;1.521;57.76
7017014;1862;1.501;65.06
7017283;1889;1.522;57.18
7017562;1876;1.512;60.97
7028007;1793;1.445;85.22
7028282;1879;1.514;60.10
7028560;1846;1.488;69.74
7028830;1856;1.496;66.82
7039486;1915;1.543;49.58
7039761;1856;1.496;66.82
7040027;1925;1.551;46.66
7050486;1840;1.483;71.49
7050763;1863;1.501;64.77
7051025;1866;1.504;63.90
7051291;1904;1.534;52.79
7051562;1879;1.514;60.10
7051828;1847;1.488;69.45
7062296;1872;1.509;62.14
7062577;1808;1.457;80.84
7062847;1888;1.521;57.47
7063117;1786;1.439;87.27
7063388;1878;1.513;60.39
7073837;1865;1.503;64.19
7074106;1855;1.495;67.11
7074376;1856;1.496;66.82
7074655;1872;1.509;62.14
7074925;1792;1.444;85.51
7085381;1893;1.525;56.01
7085659;1859;1.498;65.94
7085922;1872;1.509;62.14
7086189;1876;1.512;60.97
7086459;1835;1.479;72.95
7086738;1847;1.488;69.45
7097192;1895;1.527;55.42
7097458;1875;1.511;61.27
7097732;1872;1.509;62.14
7098002;1882;1.517;59.22
7098272;1904;1.534;52.79
7108882;1867;1.505;63.60
7109154;1840;1.483;71.49
7119674;1861;1.500;65.36
7119948;1866;1.504;63.90
7120217;1862;1.501;65.06
7120487;1878;1.513;60.39
7120757;1887;1.521;57.76
7131218;1847;1.488;69.45
7131500;1862;1.501;65.06
7131770;1862;1.501;65.06
7132040;1870;1.507;62.73
7132311;1867;1.505;63.60
7132588;1831;1.476;74.12
7143111;1792;1.444;85.51
7143379;1883;1.517;58.93
7143653;1835;1.479;72.95
7143924;1878;1.513;60.39
7144186;1863;1.501;64.77
7154652;1839;1.482;71.78
7154922;2019;1.627;19.20
7155185;1874;1.510;61.56
7155454;1877;1.513;60.68
7155732;1895;1.527;55.42
7166196;1822;1.468;76.75
7166467;1883;1.517;58.93
7166743;1853;1.493;67.69
7167006;1808;1.457;80.84
7167272;1881;1.516;59.51
7167551;1840;1.483;71.49
7178007;1878;1.513;60.39
7188615;1861;1.500;65.36
7188885;1840;1.483;71.49
7189155;1885;1.519;58.35
7189428;1855;1.495;67.11
7189705;1884;1.518;58.64
7189975;1877;1.513;60.68
7200489;1849;1.490;68.86
7200761;1889;1.522;57.18
7201028;1885;1.519;58.35
7201298;1865;1.503;64.19
7201575;1892;1.525;56.30
7212033;1840;1.483;71.49
7212309;1840;1.483;71.49
7212588;1859;1.498;65.94
7212850;1858;1.497;66.23
7213109;1872;1.509;62.14
7213376;1865;1.503;64.19
7223840;1871;1.508;62.43
7224114;1872;1.509;62.14
7224385;1883;1.517;58.93
7224663;1877;1.513;60.68
7224934;1872;1.509;62.14
7235384;1879;1.514;60.10
7235666;1856;1.496;66.82
7235937;1840;1.483;71.49
7236207;1876;1.512;60.97
7236478;1856;1.496;66.82
7246928;1863;1.501;64.77
7247195;1860;1.499;65.65
7247461;1876;1.512;60.97
7258145;1859;1.498;65.94
7258414;1929;1.555;45.49
7258689;1843;1.485;70.61
7258952;1783;1.437;88.14
7269411;1871;1.508;62.43
7269693;1876;1.512;60.97
7269964;1865;1.503;64.19
7270234;1870;1.507;62.73
7270511;1873;1.509;61.85
7270774;1889;1.522;57.18
7281217;1891;1.524;56.59
7281491;1847;1.488;69.45
7281767;1838;1.481;72.08
7282038;1851;1.492;68.28
7282309;1893;1.525;56.01
7292762;1833;1.477;73.54
7293036;1868;1.505;63.31
7293299;1881;1.516;59.51
7293574;1840;1.483;71.49
7293844;1882;1.517;59.22
7304306;1872;1.509;62.14
7304588;1848;1.489;69.15
7304850;1857;1.496;66.52
7305109;1872;1.509;62.14
7305376;1879;1.514;60.10
7305654;1877;1.513;60.68
7316113;1862;1.501;65.06
7316387;1856;1.496;66.82
7316665;1835;1.479;72.95
7316936;1858;1.497;66.23
7327594;1907;1.537;51.92
7327865;1854;1.494;67.40
7328129;1909;1.538;51.33
7338599;1895;1.527;55.42
7338861;1885;1.519;58.35
7339128;1907;1.537;51.92
7339397;1862;1.501;65.06
7339674;1872;1.509;62.14
7350139;1844;1.486;70.32
7350406;1869;1.506;63.02
7350679;1903;1.534;53.09
7350949;1903;1.534;53.09
7351218;1856;1.496;66.82
7351488;1919;1.546;48.41
7361942;1864;1.502;64.48
7362212;1907;1.537;51.92
7362482;1853;1.493;67.69
7362752;1867;1.505;63.60
7363019;1856;1.496;66.82
7373490;1897;1.529;54.84
7373770;1844;1.486;70.32
7374033;1845;1.487;70.03
7374299;1873;1.509;61.85
7374567;1790;1.442;86.10
7385034;1867;1.505;63.60
7385310;1899;1.530;54.26
7385588;1867;1.505;63.60
7385858;1843;1.485;70.61
7386121;1861;1.500;65.36
7386387;1913;1.542;50.17
7396991;1859;1.498;65.94
7397260;1904;1.534;52.79
7407775;1872;1.509;62.14
7408045;1859;1.498;65.94
7408309;1953;1.574;38.48
7408583;1852;1.492;67.99
7408854;1871;1.508;62.43
7419323;1883;1.517;58.93
7419605;1838;1.481;72.08
7419875;1881;1.516;59.51
7420145;1871;1.508;62.43
7420416;1904;1.534;52.79
7430864;1867;1.505;63.60
7431134;1855;1.495;67.11
7431404;1877;1.513;60.68
7431682;1851;1.492;68.28
7431952;1860;1.499;65.65
7432222;1901;1.532;53.67
7442674;1846;1.488;69.74
7442948;1847;1.488;69.45
7443219;1869;1.506;63.02
7443489;1828;1.473;75.00
7443766;1892;1.525;56.30
7454219;1874;1.510;61.56
7454500;1857;1.496;66.52
7454763;1806;1.455;81.42
7455022;1789;1.442;86.39
7455287;1871;1.508;62.43
7465763;1856;1.496;66.82
7466037;1856;1.496;66.82
7476638;1872;1.509;62.14
7476914;1872;1.509;62.14
7477184;1873;1.509;61.85
7477450;1871;1.508;62.43
7477724;1870;1.507;62.73
7477993;1820;1.467;77.33
7488515;1861;1.500;65.36
7488789;1860;1.499;65.65
7489059;1857;1.496;66.52
7489323;1939;1.563;42.57
7489597;1863;1.501;64.77
7500048;1872;1.509;62.14
7500319;1877;1.513;60.68
7500597;1851;1.492;68.28
7500867;1856;1.496;66.82
7501137;1839;1.482;71.78
7511603;1854;1.494;67.40
7511870;1872;1.509;62.14
7512136;1901;1.532;53.67
7512407;1855;1.495;67.11
7512685;1872;1.509;62.14
7512955;1808;1.457;80.84
7523403;1881;1.516;59.51
7523685;1872;1.509;62.14
7523956;1879;1.514;60.10
7524226;1879;1.514;60.10
7524504;1876;1.512;60.97
7534947;1872;1.509;62.14
7535221;1884;1.518;58.64
7535492;1863;1.501;64.77
7546163;1893;1.525;56.01
7546440;1870;1.507;62.73
7546717;1876;1.512;60.97
7546987;1881;1.516;59.51
7557524;1825;1.471;75.87
7557798;1876;1.512;60.97
7558069;1861;1.500;65.36
7558340;1867;1.505;63.60
7558618;1813;1.461;79.38
7558889;1901;1.532;53.67
7569409;1870;1.507;62.73
7569691;1885;1.519;58.35
7569962;1901;1.532;53.67
7570232;1872;1.509;62.14
7570510;1879;1.514;60.10
7580954;1859;1.498;65.94
7581221;1861;1.500;65.36
7581487;1844;1.486;70.32
7581757;1897;1.529;54.84
7582022;1837;1.480;72.37
7592506;1855;1.495;67.11
7592779;1873;1.509;61.85
7593042;1886;1.520;58.05
7593309;1876;1.512;60.97
7593588;1847;1.488;69.45
7593858;1849;1.490;68.86
7604300;1890;1.523;56.88
7604569;1868;1.505;63.31
7604828;1846;1.488;69.74
7605094;1906;1.536;52.21
7615696;1850;1.491;68.57
7615973;1901;1.532;53.67
7616243;1905;1.535;52.50
7626696;1942;1.565;41.69
7626966;1862;1.501;65.06
7627236;1875;1.511;61.27
7627513;1847;1.488;69.45
7627784;1856;1.496;66.82
7638244;1870;1.507;62.73
7638526;1874;1.510;61.56
7638796;1904;1.534;52.79
7639059;1890;1.523;56.88
7639318;1843;1.485;70.61
7649785;1893;1.525;56.01
7650055;1873;1.509;61.85
7650318;1866;1.504;63.90
7650590;1853;1.493;67.69
7650853;1877;1.513;60.68
7651119;1871;1.508;62.43
7661603;1881;1.516;59.51
7661877;1839;1.482;71.78
7662148;1876;1.512;60.97
7662420;1881;1.516;59.51
7662697;1856;1.496;66.82
7673140;1830;1.475;74.41
7673415;1843;1.485;70.61
7673685;1860;1.499;65.65
7673951;1873;1.509;61.85
7674213;1778;1.433;89.60
7674479;1889;1.522;57.18
7685096;1873;1.509;61.85
7695625;1848;1.489;69.15
7695886;1866;1.504;63.90
7696152;1873;1.509;61.85
7696415;1867;1.505;63.60
7696690;1831;1.476;74.12
7696960;1863;1.501;64.77
7707430;1876;1.512;60.97
7707707;1883;1.517;58.93
7707977;1840;1.483;71.49
7708248;1859;1.498;65.94
7708519;1846;1.488;69.74
7718973;1847;1.488;69.45
7719248;1879;1.514;60.10
7719525;1856;1.496;66.82
7719795;1893;1.525;56.01
7720065;1875;1.511;61.27
7730525;1782;1.436;88.43
7730792;1829;1.474;74.70
7731059;1847;1.488;69.45
7731329;1838;1.481;72.08
7731607;1840;1.483;71.49
7731878;1927;1.553;46.08
7742324;1872;1.509;62.14
7742605;1866;1.504;63.90
7742874;1866;1.504;63.90
7743144;1871;1.508;62.43
7743415;1885;1.519;58.35
7753868;1856;1.496;66.82
7754142;1837;1.480;72.37
7764735;1859;1.498;65.94
7765004;1845;1.487;70.03
7765270;1841;1.484;71.20
7765549;1881;1.516;59.51
7765820;1871;1.508;62.43
7776264;1878;1.513;60.39
7776538;1897;1.529;54.84
7776804;1859;1.498;65.94
7777067;1906;1.536;52.21
7777334;1840;1.483;71.49
7777612;1840;1.483;71.49
7788070;1872;1.509;62.14
7788348;1850;1.491;68.57
7788626;1864;1.502;64.48
7788897;1878;1.513;60.39
7789159;1867;1.505;63.60
7799622;1847;1.488;69.45
7799897;1807;1.456;81.13
7800160;1893;1.525;56.01
7800428;1846;1.488;69.74
7800705;1877;1.513;60.68
7811159;1853;1.493;67.69
7811427;1910;1.539;51.04
7811693;1867;1.505;63.60
7811959;1914;1.542;49.87
7812222;1894;1.526;55.72
7812488;1894;1.526;55.72
7822965;1868;1.505;63.31
7823232;1857;1.496;66.52
7823491;1891;1.524;56.59
7834095;1856;1.496;66.82
7834371;1892;1.525;56.30
7834649;1854;1.494;67.40
7834912;1871;1.508;62.43
7845362;1878;1.513;60.39
7845635;1841;1.484;71.20
7845902;1903;1.534;53.09
7846171;1894;1.526;55.72
7846444;1871;1.508;62.43
7856905;1851;1.492;68.28
7857179;1845;1.487;70.03
7857454;1872;1.509;62.14
7857733;1862;1.501;65.06
7858003;1854;1.494;67.40
7858266;1855;1.495;67.11
7868712;1834;1.478;73.24
7868987;1861;1.500;65.36
7869257;1853;1.493;67.69
7869527;1872;1.509;62.14
7869793;1898;1.530;54.55
7880256;1872;1.509;62.14
7880538;1920;1.547;48.12
7880801;1856;1.496;66.82
7881067;1893;1.525;56.01
7881339;1854;1.494;67.40
7891796;1857;1.496;66.52
7892059;1847;1.488;69.45
7892326;1862;1.501;65.06
7892604;1852;1.492;67.99
7892874;1858;1.497;66.23
7903545;1905;1.535;52.50
7903808;1872;1.509;62.14
7914283;1875;1.511;61.27
7914563;1856;1.496;66.82
7914834;1871;1.508;62.43
7915104;1853;1.493;67.69
7915367;1835;1.479;72.95
7915641;1870;1.507;62.73
7926089;1849;1.490;68.86
7926359;1851;1.492;68.28
7926631;1823;1.469;76.46
7926902;1881;1.516;59.51
7927172;1857;1.496;66.52
7937630;1874;1.510;61.56
7937900;1840;1.483;71.49
7938170;1829;1.474;74.70
7938444;1861;1.500;65.36
7938721;1802;1.452;82.59
7949174;1877;1.513;60.68
7949445;1873;1.509;61.85
7949715;1859;1.498;65.94
7949974;1881;1.516;59.51
7950241;1838;1.481;72.08
7950519;1866;1.504;63.90
7960985;1857;1.496;66.52
7961252;1858;1.497;66.23
7961518;1843;1.485;70.61
7961777;1845;1.487;70.03
7962043;1895;1.527;55.42
7972533;1877;1.513;60.68
7972951;1846;1.488;69.74
7983467;1859;1.498;65.94
7983740;1888;1.521;57.47
7984006;1878;1.513;60.39
7984269;1847;1.488;69.45
7984544;1867;1.505;63.60
7995011;1819;1.466;77.63
7995285;1908;1.538;51.63
7995563;1917;1.545;49.00
7995834;1840;1.483;71.49
7996104;1872;1.509;62.14
7996375;1867;1.505;63.60
8006904;1875;1.511;61.27
8007178;1821;1.467;77.04
8007441;1843;1.485;70.61
8007708;1867;1.505;63.60
8007975;1883;1.517;58.93
8018450;1855;1.495;67.11
8018732;1845;1.487;70.03
8019002;1862;1.501;65.06
8019272;1857;1.496;66.52
8019543;1872;1.509;62.14
8029993;1840;1.483;71.49
8030268;1887;1.521;57.76
8030547;1841;1.484;71.20
8030817;1863;1.501;64.77
8031080;1839;1.482;71.78
8031348;1835;1.479;72.95
8041800;1888;1.521;57.47
8042074;1891;1.524;56.59
8052667;1847;1.488;69.45
8052943;1883;1.517;58.93
8053214;1873;1.509;61.85
8053476;1840;1.483;71.49
8053749;1841;1.484;71.20
8064195;1939;1.563;42.57
8064470;1859;1.498;65.94
8064741;1856;1.496;66.82
8065007;1861;1.500;65.36
8065277;1904;1.534;52.79
8075736;1879;1.514;60.10
8076006;1909;1.538;51.33
8076268;1872;1.509;62.14
8076542;1855;1.495;67.11
8076812;1819;1.466;77.63
8077082;1884;1.518;58.64
8087554;1871;1.508;62.43
8087829;1841;1.484;71.20
8088099;1866;1.504;63.90
8088369;1883;1.517;58.93
8088647;1869;1.506;63.02
8099091;1891;1.524;56.59
8099365;1861;1.500;65.36
8099643;1883;1.517;58.93
8099913;1855;1.495;67.11
8100183;1889;1.522;57.18
8110639;1869;1.506;63.02
8110913;1854;1.494;67.40
8111177;1867;1.505;63.60
8111444;1735;1.398;102.16
8122109;1855;1.495;67.11
8122381;1888;1.521;57.47
8122660;1823;1.469;76.46
8133117;1874;1.510;61.56
8133391;1879;1.514;60.10
8133668;1870;1.507;62.73
8133938;1865;1.503;64.19
8134208;1846;1.488;69.74
8134478;1889;1.522;57.18
8145011;1850;1.491;68.57
8145285;1872;1.509;62.14
8145563;1856;1.496;66.82
8145833;1872;1.509;62.14
8146103;1858;1.497;66.23
8156559;1877;1.513;60.68
8156829;1902;1.533;53.38
8157099;1890;1.523;56.88
8157362;1857;1.496;66.52
8157627;1897;1.529;54.84
8157892;1827;1.472;75.29
8168363;1870;1.507;62.73
8168644;1853;1.493;67.69
8168907;1860;1.499;65.65
8169173;1872;1.509;62.14
8169444;1882;1.517;59.22
8179906;1871;1.508;62.43
8180180;1841;1.484;71.20
8180454;1872;1.509;62.14
8180732;1936;1.560;43.45
8181003;1869;1.506;63.02
8191607;1870;1.507;62.73
8191883;1904;1.534;52.79
8202384;1873;1.509;61.85
8202655;1843;1.485;70.61
8202914;1836;1.480;72.66
8203180;1868;1.505;63.31
8203443;1904;1.534;52.79
8213928;1872;1.509;62.14
8214198;1855;1.495;67.11
8214468;1826;1.472;75.58
8214747;1872;1.509;62.14
8215018;1873;1.509;61.85
8215280;1865;1.503;64.19
8225739;1883;1.517;58.93
8226013;1880;1.515;59.81
8226283;1873;1.509;61.85
8226554;1877;1.513;60.68
8226820;1877;1.513;60.68
8237283;1911;1.540;50.75
8237565;1871;1.508;62.43
8237836;1874;1.510;61.56
8238106;1867;1.505;63.60
8238376;1901;1.532;53.67
8238655;1837;1.480;72.37
8249177;1840;1.483;71.49
8249457;1887;1.521;57.76
8249735;1807;1.456;81.13
8249998;1839;1.482;71.78
8250264;1822;1.468;76.75
8260721;1926;1.552;46.37
8261144;1862;1.501;65.06
8271659;1861;1.500;65.36
8271933;1857;1.496;66.52
8272196;1856;1.496;66.82
8272462;1859;1.498;65.94
8272732;1918;1.546;48.71
8283203;1861;1.500;65.36
8283477;1887;1.521;57.76
8283754;1872;1.509;62.14
8284025;1873;1.509;61.85
8284287;1861;1.500;65.36
8294747;1886;1.520;58.05
8295022;1863;1.501;64.77
8295284;1841;1.484;71.20
8295559;1872;1.509;62.14
8295829;1856;1.496;66.82
8296099;1853;1.493;67.69
8306558;1887;1.521;57.76
8306829;1856;1.496;66.82
8307099;1865;1.503;64.19
8307369;1869;1.506;63.02
8307647;1829;1.474;74.70
8318098;1901;1.532;53.67
8318373;1878;1.513;60.39
8318644;1863;1.501;64.77
8318902;1829;1.474;74.70
8319169;1872;1.509;62.14
8319444;1836;1.480;72.66
8329905;1879;1.514;60.10
8330179;1850;1.491;68.57
8340859;1886;1.520;58.05
8341135;1866;1.504;63.90
8341405;1863;1.501;64.77
8341674;1840;1.483;71.49
8341940;1872;1.509;62.14
8352388;1872;1.509;62.14
8352669;1888;1.521;57.47
8352939;1871;1.508;62.43
8353210;1865;1.503;64.19
8353480;1835;1.479;72.95
8363932;1850;1.491;68.57
8364206;1865;1.503;64.19
8364476;1905;1.535;52.50
8364744;1885;1.519;58.35
8365010;1835;1.479;72.95
8375476;1873;1.509;61.85
8375749;1879;1.514;60.10
8376015;1869;1.506;63.02
8376285;1853;1.493;67.69
8376555;1867;1.505;63.60
8376821;1845;1.487;70.03
8387283;1868;1.505;63.31
8387555;1862;1.501;65.06
8387820;1841;1.484;71.20
8388091;1862;1.501;65.06
8388361;1870;1.507;62.73
8398827;1859;1.498;65.94
8399094;1840;1.483;71.49
8399361;1866;1.504;63.90
8399637;1847;1.488;69.45
8410306;1825;1.471;75.87
8410590;1872;1.509;62.14
8410860;1893;1.525;56.01
8421310;1861;1.500;65.36
8421592;1871;1.508;62.43
8421862;1850;1.491;68.57
8422132;1808;1.457;80.84
8422403;1851;1.492;68.28
8422679;1850;1.491;68.57
8433202;1848;1.489;69.15
8433470;1845;1.487;70.03
8433744;1859;1.498;65.94
8434007;1906;1.536;52.21
8434273;1871;1.508;62.43
8444747;1872;1.509;62.14
8445021;1881;1.516;59.51
8445291;1855;1.495;67.11
8445567;1854;1.494;67.40
8445831;1855;1.495;67.11
8456291;1870;1.507;62.73
8456574;1874;1.510;61.56
8456844;1857;1.496;66.52
8457106;1875;1.511;61.27
8457372;1872;1.509;62.14
8457650;1860;1.499;65.65
8468098;1886;1.520;58.05
8468372;1846;1.488;69.74
8468651;1878;1.513;60.39
8468913;1847;1.488;69.45
8469180;1864;1.502;64.48
8479791;1887;1.521;57.76
8480067;1840;1.483;71.49
8490587;1867;1.505;63.60
8490862;1872;1.509;62.14
8491132;1829;1.474;74.70
8491403;1853;1.493;67.69
8491674;1867;1.505;63.60
8502124;1873;1.509;61.85
8502391;1798;1.449;83.76
8502665;1871;1.508;62.43
8502936;1873;1.509;61.85
8503198;1836;1.480;72.66
8503464;1840;1.483;71.49
8513931;1856;1.496;66.82
8514205;1893;1.525;56.01
8514475;1862;1.501;65.06
8514752;1848;1.489;69.15
8515015;1877;1.513;60.68
8525475;1888;1.521;57.47
8525756;1885;1.519;58.35
8526026;1882;1.517;59.22
8526297;1837;1.480;72.37
8526575;1849;1.490;68.86
8537015;1920;1.547;48.12
8537278;1840;1.483;71.49
8537553;1853;1.493;67.69
8537816;1851;1.492;68.28
8538082;1859;1.498;65.94
8538349;1864;1.502;64.48
8548826;1809;1.458;80.55
8559435;1871;1.508;62.43
8559717;1861;1.500;65.36
8559987;1843;1.485;70.61
8560250;1851;1.492;68.28
8560524;1875;1.511;61.27
8560793;1874;1.510;61.56
8571309;1872;1.509;62.14
8571590;1872;1.509;62.14
8571860;1856;1.496;66.82
8572130;1875;1.511;61.27
8572400;1858;1.497;66.23
8582849;1871;1.508;62.43
8583119;1862;1.501;65.06
8583389;1841;1.484;71.20
8583667;1865;1.503;64.19
8583937;1890;1.523;56.88
8584200;1863;1.501;64.77
8594655;1899;1.530;54.26
8594925;1941;1.564;41.99
8595196;1898;1.530;54.55
8595466;1867;1.505;63.60
8595743;1866;1.504;63.90
8606204;1887;1.521;57.76
8606478;1841;1.484;71.20
8606754;1863;1.501;64.77
8607017;1867;1.505;63.60
8607283;1870;1.507;62.73
8617748;1872;1.509;62.14
8618022;1889;1.522;57.18
8618293;1888;1.521;57.47
8628964;1847;1.488;69.45
8629241;1840;1.483;71.49
8629519;1858;1.497;66.23
8629782;1879;1.514;60.10
8640230;1854;1.494;67.40
8640505;1845;1.487;70.03
8640771;1858;1.497;66.23
8641034;1847;1.488;69.45
8641301;1849;1.490;68.86
8641572;1841;1.484;71.20
8652037;1877;1.513;60.68
8652316;1854;1.494;67.40
8652585;1878;1.513;60.39
8652844;1869;1.506;63.02
8653110;1856;1.496;66.82
8663587;1861;1.500;65.36
8663862;1861;1.500;65.36
8664131;1862;1.501;65.06
8664402;1873;1.509;61.85
8664671;1899;1.530;54.26
8664938;1858;1.497;66.23
8675384;1862;1.501;65.06
8675662;1846;1.488;69.74
8675932;1873;1.509;61.85
8676194;1859;1.498;65.94
8676453;1865;1.503;64.19
8686932;1920;1.547;48.12
8687199;1885;1.519;58.35
8687465;1887;1.521;57.76
8687743;1862;1.501;65.06
8698411;1854;1.494;67.40
8698687;1872;1.509;62.14
8698953;1796;1.447;84.34
